AFO060	2	002 (AFO610) 	 874202202 - B38 A15 TUE1 FTA	86.08723404	86
AFO060	2	002 (AFO611) 	 851333313 - B37 C	86.1	86
AFO060	2	002 (AFO611) 	 851434009 - B37 D	86.1	86
AFO060	2	002 (AFO611) 	 857586909 - B37 C schaWaPu	86.1	86
AFO060	2	002 (AFO611) 	 858070507 - B37 C15 TUE1	86.09090909	86
AFO060	2	002 (AFO611) 	 858114710 - B37 D schaWaPu	86.1	86
AFO060	2	002 (AFO611) 	 865091908 - B48 B20 TUE1	86.09583333	86
AFO060	2	002 (AFO611) 	 865091909 - B48 B20 TUE1	86.1	86
AFO060	2	002 (AFO611) 	 869972505 - B38 A15 TUE1	86.05	86
AFO060	2	002 (AFO611) 	 874202202 - B38 A15 TUE1 FTA	86.1	86
AFO060	2	002 (AFO613) 	 851333313 - B37 C	84.95555556	86
AFO060	2	002 (AFO613) 	 851434009 - B37 D	86.09090909	86
AFO060	2	002 (AFO613) 	 857586909 - B37 C schaWaPu	86.0972973	86
